lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,4.99496,5.04762,4.98533,2.12423,-1.68089,-1.67382,-1.67238,-1.75142,-1.6734,-1.70439,-1.70448,-1.68981,-1.67572,-1.92728,-1.8251,-1.71968,-1.76602,-1.70134,-1.68823,-1.67297,-1.68934,-1.71961,-1.78131,-1.673,-1.73481,-2.01146,-1.72323,-1.97203,-2.13039,-1.8822,-1.68803,-1.67236,-1.67279,-1.85708,-2.36367,-2.21277,-1.68802,-2.18244,-1.68469,-1.78252,-1.67779,-2.2969,-1.92537,-1.75741,-2.01394,-1.83832,-2.05538,-1.7179,-1.67389,-1.75297,-1.82491,-1.6799,-1.85768,-1.68893,-1.80175,-1.75683,-2.60395,-1.68903,-1.68311,-1.7063,-1.67381,-1.67287,-1.68516,-1.68474,-1.70738,-1.80843,-1.67661,-1.80218,-2.33462,-1.67426,-1.68079,-1.78876,-1.68537,-1.88466,-2.10233,-1.67701,-1.87489,-1.67237,-1.73074,-1.72276,-1.70733,-1.74562,-1.73149,-1.69113,-1.79425,-1.68169,-1.83445,-1.81899,-1.86823,-1.78953,-1.67462,-2.02538,-1.74716,-1.67466,-2.07131,-1.74564,-1.76732,-1.7521,-1.71591,-1.73485,-1.69985,-1.94548,-1.67912,-1.87324,-45.5642,-4.54278,104.621,100.137,95.754,91.4733,87.2945,83.2176,79.2426,75.3696,71.5985,67.9293,64.3621,60.8968,57.5334,54.2719,51.1124,48.0548,45.0991,42.2454,39.4936,36.8437,34.2957,31.8497,29.5055,27.2634,25.1231,23.0848,21.1484,19.3139,17.5813,15.9507,14.422,12.9953,11.6704,10.4475,9.32655,8.30749,7.39037,6.57517,5.8619,5.25055,4.74114,4.33365,4.02809,3.82446,3.72275,3.72298,3.82513,4.0292,4.33521,4.74314,5.253,5.86479,6.57851,7.39415,8.31172,9.33122,10.4526,11.676,13.0013,14.4285,15.9576,17.5887,19.3217,21.1566,23.0934,25.1322,27.2729,29.5156,31.8601,34.3066,36.855,39.5053,42.2576,45.1118,48.0679,51.126,54.286,57.5479,60.9117,64.3775,67.9452,71.6148,75.3863,79.2598,83.2352,87.3125,91.4918,95.7729,100.156,104.641,109.228,113.917,118.708,123.601,128.595,133.692,138.89,144.191,149.593,155.097,155.097,215.09
0,5.01061,5.02857,4.92928,2.46987,-1.82501,-1.83036,-1.83492,-1.94576,-1.82884,-1.82613,-1.82668,-1.82367,-1.82437,-1.94774,-1.9938,-1.83615,-1.9334,-1.82975,-1.82534,-1.82931,-1.82652,-1.87932,-1.87939,-1.82356,-1.85372,-2.11213,-1.87494,-2.07457,-2.13042,-1.95935,-1.83043,-1.82336,-1.82433,-1.97064,-2.31736,-2.21058,-1.83639,-2.19371,-1.83291,-1.90372,-1.82709,-2.28234,-2.0071,-1.88343,-2.08255,-1.94029,-2.11647,-1.85304,-1.82359,-1.87673,-1.92703,-1.82675,-1.94923,-1.83212,-1.909,-1.87749,-2.54096,-1.83188,-1.83451,-1.85414,-1.82333,-1.82311,-1.83628,-1.82928,-1.84389,-1.91366,-1.82473,-1.90998,-2.33339,-1.82572,-1.83151,-1.90249,-1.83077,-1.9877,-2.13206,-1.82581,-1.96885,-1.8231,-1.86542,-1.86025,-1.84945,-1.87574,-1.86463,-1.83529,-1.91917,-1.83215,-1.93329,-1.94292,-1.9831,-1.92322,-1.82337,-2.11318,-1.86503,-1.82316,-2.15933,-1.86036,-1.91806,-1.90683,-1.83989,-1.8952,-1.83041,-2.0836,-1.82314,-1.92348,-33.512,-4.28683,105.052,100.549,96.1495,91.8518,87.6564,83.5633,79.5723,75.6837,71.8972,68.213,64.6311,61.1514,57.774,54.4988,51.3258,48.2551,45.2867,42.4205,39.6565,36.9948,34.4353,31.9781,29.6231,27.3704,25.2199,23.1717,21.2257,19.3819,17.6404,16.0012,14.4642,13.0294,11.6969,10.4667,9.33866,8.3129,7.38938,6.5681,5.84908,5.2323,4.71777,4.30548,3.99545,3.78765,3.68211,3.67881,3.77776,3.97896,4.2824,4.68809,5.19603,5.80621,6.51864,7.33332,8.25024,9.26942,10.3908,11.6145,12.9404,14.3686,15.899,17.5316,19.2665,21.1037,23.0431,25.0847,27.2286,29.4747,31.8231,34.2737,36.8266,39.4817,42.2391,45.0987,48.0606,51.1247,54.291,57.5596,60.9305,64.4036,67.9789,71.6565,75.4363,79.3184,83.3028,87.3893,91.5782,95.8692,100.263,104.758,109.356,114.056,118.858,123.763,128.77,133.879,139.09,144.404,149.819,155.337,155.337,215.483
0,5.00706,4.91143,4.91105,2.13095,-1.71939,-1.74045,-1.75353,-1.98516,-1.73097,-1.68209,-1.68079,-1.68796,-1.70697,-1.75164,-2.04656,-1.67553,-1.9348,-1.67622,-1.67952,-1.7181,-1.67746,-1.82271,-1.70416,-1.69168,-1.68621,-2.19276,-1.80275,-2.12546,-1.98494,-1.79445,-1.67589,-1.68447,-1.68837,-1.9403,-2.23636,-2.10979,-1.71259,-2.09818,-1.70329,-1.75431,-1.68942,-2.35878,-1.9614,-1.77697,-1.98933,-1.85462,-2.04159,-1.72369,-1.67717,-1.75378,-1.82081,-1.68093,-1.84479,-1.68674,-1.78551,-1.74224,-2.67143,-1.68336,-1.69734,-1.72942,-1.67571,-1.67665,-1.70555,-1.67768,-1.68955,-1.76312,-1.67561,-1.75411,-2.47379,-1.69218,-1.70805,-1.73707,-1.67585,-1.98622,-1.98092,-1.67679,-1.79247,-1.68652,-1.69214,-1.68747,-1.68035,-1.82686,-1.80795,-1.74327,-1.7249,-1.67649,-1.95758,-1.73806,-1.77024,-1.718,-1.70945,-1.88165,-1.84555,-1.71122,-1.91294,-1.84644,-1.70191,-1.69394,-1.80136,-1.68583,-1.77391,-1.81379,-1.72923,-2.03202,-47.2987,-4.03957,105.53,101.02,96.6116,92.3055,88.1016,83.9998,80.0003,76.1029,72.3077,68.6146,65.0237,61.535,58.1485,54.8642,51.682,48.602,45.6242,42.7485,39.975,37.3037,34.7346,32.2677,29.9029,27.6403,25.4798,23.4216,21.4655,19.6116,17.8599,16.2103,14.6629,13.2177,11.8747,10.6338,9.49514,8.45863,7.52429,6.69213,5.96214,5.33432,4.80868,4.38522,4.06392,3.84481,3.72787,3.7131,3.8005,3.99008,4.28184,4.67577,5.17187,5.77015,6.4706,7.27323,8.17803,9.18501,10.2942,11.5055,12.819,14.2347,15.7525,17.3725,19.0947,20.9191,22.8456,24.8744,27.0052,29.2383,31.5736,34.011,36.5506,39.1923,41.9363,44.7824,47.7307,50.7811,53.9338,57.1886,60.5456,64.0047,67.5661,71.2296,74.9953,78.8631,82.8331,86.9054,91.0797,95.3563,99.735,104.216,108.799,113.484,118.272,123.161,128.153,133.247,138.443,143.741,149.142,154.645,154.645,214.634
0,4.98699,5.07046,5.01989,2.07814,-1.68629,-1.66747,-1.65912,-1.69156,-1.6635,-1.71851,-1.71698,-1.69312,-1.66677,-1.98861,-1.76402,-1.72986,-1.71607,-1.70231,-1.68275,-1.65093,-1.6824,-1.68253,-1.79318,-1.65452,-1.73506,-1.96643,-1.69034,-1.93247,-2.16601,-1.89282,-1.67291,-1.65099,-1.65042,-1.82965,-2.39686,-2.23362,-1.66422,-2.1962,-1.66175,-1.76925,-1.65552,-2.29914,-1.91383,-1.73957,-2.00517,-1.82641,-2.04518,-1.70043,-1.65259,-1.73916,-1.81682,-1.66011,-1.85343,-1.67085,-1.7947,-1.7465,-2.59725,-1.67178,-1.65875,-1.68038,-1.65341,-1.65197,-1.66027,-1.66744,-1.69379,-1.8058,-1.65747,-1.79912,-2.31387,-1.65116,-1.6563,-1.78421,-1.66823,-1.85694,-2.12168,-1.65775,-1.87645,-1.65079,-1.71873,-1.7096,-1.69215,-1.72025,-1.70655,-1.66712,-1.78498,-1.66204,-1.81324,-1.80915,-1.86045,-1.77619,-1.65245,-2.02204,-1.72805,-1.65286,-2.06487,-1.72885,-1.7466,-1.73005,-1.69946,-1.71078,-1.68321,-1.92164,-1.6603,-1.87638,-47.7442,-4.51506,104.342,99.868,95.4955,91.2247,87.0557,82.9884,79.0229,75.1592,71.3972,67.737,64.1786,60.7219,57.3671,54.1139,50.9625,47.9129,44.9651,42.119,39.3747,36.7322,34.1914,31.7524,29.4151,27.1797,25.0459,23.014,21.0838,19.2554,17.5287,15.9038,14.3807,12.9593,11.6397,10.4219,9.3058,8.2915,7.37895,6.56818,5.85917,5.25192,4.74644,4.34272,4.04077,3.84058,3.74216,3.7455,3.85061,4.05749,4.36612,4.77653,5.28869,5.90263,6.61832,7.43578,8.35501,9.376,10.4988,11.7233,13.0496,14.4776,16.0074,17.639,19.3724,21.2075,23.1444,25.183,27.3234,29.5656,31.9095,34.3552,36.9027,39.5519,42.3029,45.1557,48.1102,51.1665,54.3245,57.5843,60.9459,64.4093,67.9744,71.6413,75.4099,79.2803,83.2525,87.3264,91.5021,95.7796,100.159,104.64,109.223,113.907,118.693,123.581,128.571,133.663,138.856,144.151,149.548,155.047,155.047,214.974
0,4.9986,4.96523,4.85552,2.15373,-1.68712,-1.69266,-1.69813,-1.83678,-1.69176,-1.69154,-1.69215,-1.68735,-1.68733,-1.85422,-1.90685,-1.70408,-1.82966,-1.69509,-1.68912,-1.69437,-1.6905,-1.76093,-1.75906,-1.68686,-1.72531,-2.06992,-1.75595,-2.02055,-2.08625,-1.8627,-1.69521,-1.68658,-1.68795,-1.88188,-2.33381,-2.19447,-1.70367,-2.17424,-1.69873,-1.7936,-1.69094,-2.28352,-1.92286,-1.76181,-2.03662,-1.83306,-2.08539,-1.7208,-1.68627,-1.74863,-1.81028,-1.68864,-1.83523,-1.69349,-1.78275,-1.74374,-2.68884,-1.69182,-1.71078,-1.74327,-1.68663,-1.68773,-1.71733,-1.68793,-1.69929,-1.77106,-1.68625,-1.76348,-2.46464,-1.7018,-1.71676,-1.74856,-1.6867,-1.98396,-1.99222,-1.68695,-1.80583,-1.69532,-1.70466,-1.69985,-1.69223,-1.82715,-1.80896,-1.74754,-1.73892,-1.68659,-1.95203,-1.7523,-1.78483,-1.73167,-1.71612,-1.89599,-1.84576,-1.71815,-1.92594,-1.84777,-1.71411,-1.70578,-1.8058,-1.69714,-1.78031,-1.82345,-1.73796,-2.03433,-46.3397,-3.96355,104.994,100.498,96.1032,91.8107,87.6201,83.5316,79.5451,75.6605,71.878,68.1974,64.6189,61.1424,57.7679,54.4953,51.3248,48.2563,45.2897,42.4252,39.6627,37.0022,34.4437,31.9872,29.6326,27.3801,25.2296,23.1811,21.2346,19.3901,17.6476,16.0071,14.4686,13.0321,11.6976,10.4651,9.33464,8.30615,7.37967,6.55518,5.8327,5.21222,4.69374,4.27726,3.96278,3.75031,3.63984,3.63137,3.7249,3.92043,4.21797,4.6175,5.11904,5.72258,6.42813,7.23567,8.14522,9.15676,10.2703,11.4859,12.8034,14.223,15.7445,17.3681,19.0937,20.9212,22.8508,24.8823,27.0159,29.2515,31.5891,34.0286,36.5702,39.2138,41.9594,44.8069,47.7565,50.8081,53.9617,57.2173,60.5749,64.0345,67.5961,71.2597,75.0252,78.8928,82.8624,86.9341,91.1077,95.3833,99.7609,104.24,108.822,113.506,118.291,123.179,128.169,133.26,138.454,143.749,149.147,154.647,154.647,214.597
0,5.03179,5.04332,5.02297,2.74926,-1.96287,-1.97555,-1.9827,-2.12484,-1.96629,-1.93485,-1.93374,-1.93782,-1.94872,-1.97754,-2.14822,-1.93039,-2.07945,-1.93039,-1.93172,-1.95211,-1.93072,-2.01056,-1.95158,-1.9372,-1.93949,-2.22327,-1.99794,-2.18376,-2.13058,-2.01066,-1.93124,-1.93363,-1.9356,-2.07824,-2.2829,-2.204,-1.9493,-2.19447,-1.94478,-1.98083,-1.93763,-2.33578,-2.10034,-1.99121,-2.117,-2.04075,-2.14394,-1.96245,-1.93217,-1.98388,-2.02827,-1.93631,-2.04771,-1.94221,-2.01298,-1.98517,-2.47161,-1.94243,-1.93503,-1.94727,-1.93208,-1.93129,-1.93542,-1.94095,-1.9571,-2.02403,-1.93572,-2.0228,-2.29076,-1.93028,-1.93163,-2.02084,-1.94688,-2.02747,-2.23792,-1.94124,-2.09334,-1.93434,-1.9936,-1.9894,-1.97827,-1.94703,-1.94086,-1.93051,-2.06418,-1.96151,-1.97146,-2.09859,-2.14447,-2.08394,-1.93978,-2.29084,-1.9342,-1.94441,-2.35499,-1.93169,-2.10467,-2.09502,-1.93148,-2.08854,-1.93755,-2.32243,-1.95849,-1.94137,-25.7248,-4.66296,105.601,101.079,96.66,92.3435,88.1297,84.0186,80.0101,76.1044,72.3013,68.6009,65.0031,61.5081,58.1157,54.826,51.639,48.5546,45.573,42.694,39.9177,37.2441,34.6731,32.2048,29.8393,27.5763,25.4161,23.3586,21.4037,19.5515,17.802,16.1552,14.611,13.1695,11.8307,10.5946,9.46118,8.43042,7.50234,6.67693,5.95421,5.33417,4.81681,4.40212,4.09011,3.88079,3.77414,3.77017,3.86888,4.07027,4.37434,4.78109,5.29051,5.90262,6.6174,7.43487,8.35501,9.37783,10.5033,11.7315,13.0624,14.4959,16.0321,17.671,19.4126,21.2569,23.2038,25.2534,27.4057,29.6607,32.0183,34.4786,37.0417,39.7073,42.4757,45.3467,48.3205,51.3969,54.576,57.8577,61.2422,64.7293,68.3191,72.0116,75.8067,79.7045,83.7051,87.8083,92.0141,96.3227,100.734,105.248,109.864,114.584,119.406,124.33,129.358,134.488,139.72,145.056,150.494,156.034,156.034,216.427
0,4.96015,5.00913,5.04173,2.37661,-1.85619,-1.8287,-1.81399,-1.79334,-1.81642,-1.87522,-1.87052,-1.84368,-1.81323,-2.09934,-1.84558,-1.86859,-1.81888,-1.83936,-1.81995,-1.78681,-1.81686,-1.8034,-1.9048,-1.78939,-1.85454,-2.01926,-1.81361,-1.99854,-2.17819,-1.96759,-1.80057,-1.78482,-1.78475,-1.9292,-2.33817,-2.21371,-1.7982,-2.18311,-1.79641,-1.86603,-1.79086,-2.30459,-2.00149,-1.86188,-2.03879,-1.93139,-2.06941,-1.82897,-1.78764,-1.85949,-1.92052,-1.79396,-1.94708,-1.80215,-1.89866,-1.86002,-2.50621,-1.80071,-1.79155,-1.80941,-1.78613,-1.78512,-1.79499,-1.79378,-1.8103,-1.88651,-1.78656,-1.87701,-2.34651,-1.78891,-1.79742,-1.85705,-1.78836,-1.9942,-2.07057,-1.78463,-1.89988,-1.78882,-1.80449,-1.79883,-1.79087,-1.89811,-1.88663,-1.83835,-1.82274,-1.78606,-2.02698,-1.82529,-1.84546,-1.80666,-1.82823,-1.91125,-1.96855,-1.84066,-1.91504,-1.99183,-1.78733,-1.78497,-1.96996,-1.78558,-1.95579,-1.82091,-1.91528,-2.27467,-40.4853,-2.97163,104,99.5461,95.1937,90.9425,86.7924,82.7436,78.796,74.9497,71.2045,67.5606,64.0179,60.5764,57.2361,53.997,50.8592,47.8226,44.8872,42.053,39.32,36.6882,34.1577,31.7283,29.4002,27.1733,25.0477,23.0232,21.1,19.278,17.5571,15.9376,14.4192,13.002,11.6861,10.4714,9.35787,8.34559,7.43452,6.62467,5.91604,5.30862,4.80242,4.39744,4.09367,3.89112,3.78979,3.78968,3.89078,4.09311,4.39664,4.8014,5.30737,5.91456,6.62297,7.43259,8.34343,9.35549,10.4688,11.6833,12.999,14.4159,15.934,17.5534,19.274,21.0958,23.0188,25.043,27.1685,29.3951,31.723,34.1521,36.6824,39.314,42.0467,44.8807,47.8159,50.8523,53.9899,57.2287,60.5688,64.0101,67.5525,71.1962,74.9412,78.7873,82.7347,86.7832,90.933,95.184,99.5363,103.99,108.544,113.2,117.957,122.816,127.775,132.836,137.998,143.261,148.625,154.091,154.091,213.662
0,5.00464,5.08457,4.94122,2.14936,-1.69169,-1.68537,-1.68413,-1.76058,-1.68535,-1.71714,-1.71783,-1.70333,-1.68859,-1.94419,-1.82393,-1.7364,-1.76682,-1.71809,-1.7042,-1.68415,-1.70602,-1.72203,-1.80466,-1.68632,-1.75672,-1.98925,-1.7238,-1.95118,-2.16516,-1.91244,-1.70637,-1.685,-1.68414,-1.84311,-2.40295,-2.2506,-1.69365,-2.21961,-1.69117,-1.80909,-1.68639,-2.25604,-1.90764,-1.75403,-2.04515,-1.82853,-2.0855,-1.72014,-1.68445,-1.75236,-1.81925,-1.68881,-1.85155,-1.69668,-1.80082,-1.75955,-2.61562,-1.69799,-1.6964,-1.71978,-1.68517,-1.68448,-1.69702,-1.69623,-1.71906,-1.81989,-1.68907,-1.81667,-2.31481,-1.68506,-1.68992,-1.80952,-1.70156,-1.87213,-2.13619,-1.69302,-1.90911,-1.68545,-1.75912,-1.75162,-1.73504,-1.73415,-1.72155,-1.69142,-1.84268,-1.7072,-1.7985,-1.87906,-1.93804,-1.85084,-1.68481,-2.12556,-1.71999,-1.68549,-2.19209,-1.7148,-1.84484,-1.8281,-1.69448,-1.8106,-1.68672,-2.08555,-1.68572,-1.78468,-42.9234,-5.0971,104.634,100.144,95.7554,91.4691,87.2849,83.2029,79.223,75.3452,71.5695,67.896,64.3246,60.8553,57.4882,54.2231,51.0602,47.9994,45.0408,42.1842,39.4298,36.7775,34.2274,31.7794,29.4334,27.1897,25.048,23.0085,21.0711,19.2358,17.5026,15.8716,14.3427,12.9159,11.5912,10.3687,9.2483,8.23002,7.31386,6.49983,5.78792,5.17814,4.67048,4.26495,3.96154,3.76026,3.6611,3.66407,3.76916,3.97638,4.28572,4.69719,5.21078,5.8265,6.54434,7.36431,8.2864,9.31062,10.437,11.6654,12.996,14.4287,15.9636,17.6006,19.3396,21.1809,23.1242,25.1697,27.3173,29.567,31.9188,34.3728,36.9289,39.5871,42.3475,45.2099,48.1745,51.2412,54.4101,57.681,61.0541,64.5294,68.1067,71.7862,75.5678,79.4515,83.4373,87.5253,91.7154,96.0076,100.402,104.898,109.497,114.198,119.001,123.906,128.913,134.022,139.233,144.547,149.962,155.48,155.48,215.616
0,5.0096,5.05108,5.0435,2.38358,-1.78901,-1.79431,-1.79912,-1.91629,-1.79322,-1.79104,-1.79154,-1.78816,-1.78895,-1.92023,-1.97294,-1.80076,-1.90894,-1.79383,-1.78939,-1.79539,-1.79032,-1.85227,-1.84335,-1.7886,-1.81644,-2.11159,-1.84951,-2.07215,-2.10084,-1.92219,-1.79278,-1.78868,-1.79049,-1.96125,-2.2901,-2.17773,-1.8073,-2.15829,-1.80324,-1.86084,-1.79558,-2.31634,-2.00863,-1.86649,-2.03814,-1.93396,-2.07119,-1.83108,-1.79035,-1.86084,-1.92116,-1.79652,-1.94824,-1.80496,-1.90172,-1.86402,-2.49715,-1.8053,-1.79299,-1.80858,-1.79045,-1.78922,-1.79387,-1.80229,-1.82366,-1.91219,-1.79455,-1.90854,-2.27361,-1.78763,-1.79013,-1.90092,-1.80605,-1.92781,-2.17489,-1.79771,-1.98387,-1.78985,-1.85605,-1.84944,-1.83497,-1.82275,-1.81332,-1.79155,-1.9265,-1.81023,-1.87246,-1.95704,-2.00655,-1.93334,-1.78895,-2.16324,-1.81215,-1.78981,-2.2192,-1.80811,-1.92915,-1.91518,-1.79338,-1.90075,-1.78844,-2.13313,-1.79036,-1.85965,-35.1187,-4.64221,105.028,100.529,96.1325,91.8381,87.6459,83.5559,79.5682,75.6826,71.8993,68.2183,64.6394,61.1628,57.7884,54.5163,51.3463,48.2786,45.3132,42.4499,39.6889,37.0301,34.4735,32.0191,29.667,27.4171,25.2694,23.224,21.2808,19.4398,17.701,16.0645,14.5302,13.0981,11.7682,10.5406,9.41517,8.39199,7.47103,6.6523,5.9358,5.32152,4.80947,4.39964,4.09204,3.88667,3.78352,3.7826,3.8839,4.08743,4.39319,4.80117,5.31138,5.92382,6.63848,7.45537,8.37448,9.39582,10.5194,11.7452,13.0732,14.5034,16.0359,17.6706,19.4075,21.2467,23.1881,25.2317,27.3775,29.6256,31.9758,34.4283,36.9831,39.64,42.3992,45.2606,48.2243,51.2901,54.4582,57.7286,61.1011,64.5759,68.1529,71.8321,75.6135,79.4972,83.4831,87.5712,91.7616,96.0542,100.449,104.946,109.545,114.247,119.05,123.956,128.965,134.075,139.288,144.602,150.019,155.539,155.539,215.695
0,5.02375,5.02553,4.98371,2.12699,-1.70716,-1.72509,-1.73602,-1.95022,-1.71484,-1.67586,-1.67505,-1.67933,-1.69335,-1.77262,-2.00017,-1.67563,-1.89478,-1.67383,-1.67417,-1.70125,-1.67366,-1.79185,-1.71773,-1.68128,-1.69418,-2.13807,-1.7754,-2.07612,-2.02653,-1.81901,-1.67659,-1.67742,-1.6803,-1.90882,-2.281,-2.14642,-1.70166,-2.12926,-1.69477,-1.76409,-1.68383,-2.33503,-1.94745,-1.76931,-1.9967,-1.84978,-2.04279,-1.72274,-1.67573,-1.75679,-1.82836,-1.68152,-1.85918,-1.69014,-1.80208,-1.75708,-2.60627,-1.68979,-1.68477,-1.70812,-1.67501,-1.67414,-1.68638,-1.68628,-1.70951,-1.81222,-1.67864,-1.80841,-2.31928,-1.67468,-1.67972,-1.8012,-1.69137,-1.86553,-2.13628,-1.68303,-1.90565,-1.67527,-1.75273,-1.74562,-1.72895,-1.72092,-1.70796,-1.67917,-1.847,-1.70239,-1.77837,-1.89139,-1.95678,-1.86554,-1.67665,-2.16694,-1.69846,-1.6792,-2.25184,-1.69148,-1.87802,-1.862,-1.67601,-1.84797,-1.67376,-2.17275,-1.68596,-1.73398,-42.8196,-5.6415,105.45,100.934,96.521,92.2105,88.0024,83.8969,79.8938,75.9933,72.1953,68.4998,64.9069,61.4164,58.0285,54.743,51.5601,48.4797,45.5019,42.6265,39.8536,37.1833,34.6155,32.1502,29.7874,27.5271,25.3693,23.3141,21.3614,19.5112,17.7635,16.1183,14.5756,13.1354,11.7978,10.5627,9.43007,8.39997,7.47239,6.64733,5.92478,5.30474,4.78722,4.37222,4.05973,3.84975,3.74229,3.73735,3.83491,4.035,4.3376,4.74271,5.25034,5.86049,6.57315,7.38832,8.30601,9.32622,10.4489,11.6742,13.0019,14.4322,15.965,17.6003,19.3381,21.1784,23.1212,25.1666,27.3145,29.5648,31.9177,34.3732,36.9311,39.5915,42.3545,45.22,48.1879,51.2585,54.4315,57.707,61.0851,64.5656,68.1487,71.8343,75.6224,79.513,83.5062,87.6018,91.8,96.1007,100.504,105.01,109.618,114.329,119.142,124.058,129.076,134.197,139.42,144.746,150.174,155.705,155.705,215.992
0,5.01565,5.06019,5.02558,2.43082,-1.81115,-1.81814,-1.82358,-1.94632,-1.81595,-1.80873,-1.80918,-1.80724,-1.8098,-1.92534,-1.99592,-1.81749,-1.93084,-1.8119,-1.80833,-1.81597,-1.80925,-1.87196,-1.85891,-1.80841,-1.83411,-2.1207,-1.86725,-2.08114,-2.1088,-1.93735,-1.81243,-1.80812,-1.80972,-1.97162,-2.2954,-2.18728,-1.82497,-2.16933,-1.82105,-1.8805,-1.81395,-2.30743,-2.01433,-1.87978,-2.05418,-1.94334,-2.08642,-1.84654,-1.80927,-1.87447,-1.93142,-1.81476,-1.95732,-1.82256,-1.91362,-1.87814,-2.49681,-1.8232,-1.81295,-1.82831,-1.80968,-1.80861,-1.81351,-1.8211,-1.84174,-1.92719,-1.81406,-1.92465,-2.27118,-1.8072,-1.80926,-1.91949,-1.82657,-1.93705,-2.18923,-1.81877,-2.00465,-1.81054,-1.87941,-1.87335,-1.85918,-1.83547,-1.82688,-1.80908,-1.95555,-1.83565,-1.87647,-1.99004,-2.04172,-1.96826,-1.81144,-2.20551,-1.82207,-1.81359,-2.2687,-1.81794,-1.97334,-1.95987,-1.80823,-1.94713,-1.80745,-2.19718,-1.8176,-1.85178,-33.2684,-4.80307,105.116,100.612,96.2102,91.9109,87.714,83.6193,79.6271,75.7372,71.9496,68.2644,64.6815,61.201,57.8229,54.5471,51.3736,48.3025,45.3337,42.4673,39.7032,37.0415,34.4822,32.0252,29.6705,27.4182,25.2682,23.2206,21.2753,19.4324,17.6919,16.0536,14.5178,13.0843,11.7531,10.5243,9.39782,8.3737,7.45194,6.63252,5.91545,5.30074,4.78837,4.37835,4.07068,3.86537,3.7624,3.76178,3.86351,4.06759,4.37402,4.7828,5.29394,5.90742,6.62325,7.44143,8.36196,9.38484,10.5101,11.7376,13.0676,14.4999,16.0345,17.6715,19.4108,21.2525,23.1965,25.2429,27.3916,29.6427,31.9961,34.4519,37.01,39.6705,42.4333,45.2985,48.266,51.3359,54.5081,57.7827,61.1596,64.6389,68.2205,71.9045,75.6908,79.5795,83.5705,87.6639,91.8596,96.1577,100.558,105.061,109.666,114.373,119.183,124.095,129.11,134.227,139.446,144.768,150.192,155.718,155.718,215.95
